"id";"label";"group"
"49B82F6C-1003-4BB6-BF0B-6AA8DF0BD266";"karategini Fergany / karategincy Fergany";"Groups"
"ACA225F2-ABF8-4A58-9AD9-DDADF8A66B42";"sel'skoe naselenie juzhnykh i zapadnykh rajonov Tadzhikistana";"Groups"
"B684BFAF-1BFC-4FF1-8105-A399E2564025";"afgony Gissarskogo, Shakhrinauskogo i Regarskogo rajonov Taj.";"Groups"
"E6F2728E-6B78-4765-90BF-EA9DF2728D5D";"Historical groups";"Groups"
"CA92D818-6891-4926-8F0D-B2BF3ADFCA74";"fergancy";"Groups"
"63589578-710A-4528-A645-FD264C4B304E";"tadzhikojazychnoe naselenie";"Groups"
"56BE4304-56C4-4FCE-B03A-444063F9F57B";"kochevoe naselenie Tadzhikistana";"Groups"
"A96EDF34-3125-4A3A-9E3A-B6CC52D2A801";"osedloe naselenie severnogo Tadzhikistana";"Groups"
"E5BE687F-EC55-4C5F-AC6D-A247AF39E938";"sel'skoe naselenie Tadzhikistana";"Groups"
"CFD810A6-0089-4080-AAB4-ABC86B539EAB";"gorodskoe naselenie Tadzhikistana";"Groups"
"BC079F40-E436-4D2B-A6E9-6480F75CD29A";"Vakhan";"Sovetskij Badakhshan / GBAO"
"49A7E6D2-0349-45D8-8BCB-6D171A8D6590";"Goron";"Sovetskij Badakhshan / GBAO"
"62C1AEF3-3436-4AF2-B3C9-C847603956DE";"ravninnye mesta Ishkashima";"Sovetskij Badakhshan / GBAO"
"F63B92C6-4C58-4D27-B238-6A6C584F86F1";"Ishkashim / Ishkashimskij rajon";"Sovetskij Badakhshan / GBAO"
"C5F77413-E789-41FA-B0EB-CA66E2FC5544";"pravyj bereg Amu-Dar'ja";"Gorno-Badakhshan / GBAO"
"B8685C40-0D19-4932-8DFC-0A94C1964E49";"Vanch";"Gorno-Badakhshan / GBAO"
"E098C738-8E94-46AE-9CF1-4EE4243AA9F2";"dolina Vancha";"Gorno-Badakhshan / GBAO"
"4182DB5C-E9E4-4195-AF3F-6007500CD84F";"Bartang";"Gorno-Badakhshan / GBAO"
"66242D8B-F296-4148-AEE2-AF920472F608";"dolina Yazgulema / Yazgulem";"Gorno-Badakhshan / GBAO"
"37ACC03C-2F62-4BB3-AC19-3DEFD6841F6F";"Badzhu / Barchuv";"Gorno-Badakhshan / GBAO"
"516372EB-0BAB-4C77-B6BB-DE69EB12D979";"dolina r.  Pjandzh";"pripamirskie rajony / Pripamir'"
"C58C283C-40CE-4BEC-9750-F26FBD91BF8E";"pravyj bereg r. Pjandzh (GBAO)";"pripamirskie rajony / Pripamir'"
"A833EBB0-19ED-49A9-8271-13D1C04E3DCE";"nizhnij Pjandzh";"pripamirskie rajony / Pripamir'"
"75D64C51-A022-4018-B3B7-3573FDC031C9";"verkhnij Pjandzh / bassejn verkhnego Pjandzha";"pripamirskie rajony / Pripamir'"
"EB1C704A-2C3B-4B5F-BC9B-332F7CE9009D";"dolina r. Khuf / Khuf";"pripamirskie rajony / Pripamir'"
"5EF081D9-31E4-4409-85E7-7153C00DA622";"Rushan / Rushon";"Pamir"
"FDC9913B-FE00-47BA-B225-9F4E9F8A0B55";"Shugnan";"Pamir"
"3AC5BA35-3A72-40DE-8975-E9E3857EF556";"Eastern Pamirs / Vostochnyj Pamir";"Pamir"
"A5D93745-8CE9-4D6B-AE63-4FBC68752716";"Western Pamirs / Sapadnyj Pamir";"Pamir"
"6570D9C1-1AF7-4F4E-9437-7D96F450CF9D";"Dushanbe";"Tajikistan / TadzhSSR"
"89187033-959D-48BA-9437-EFCA254874B8";"Urmitan / Urmetan";"Tajikistan / TadzhSSR"
"DA6B8A9F-6A15-4EEE-BE71-108C1059F585";"Tajik-Uzbek border regions";"Tajikistan / TadzhSSR"
"6EA87DF3-D009-401F-A737-AF7BA3006AAD";"Sarytag";"Tajikistan / TadzhSSR"
"A49B56E6-2418-46FF-8B8D-66092690C213";"Karatag";"Tajikistan / TadzhSSR"
"A4D1A445-ED30-4153-9377-2DAF29E0CB92";"Bajsunskie i Kugitanskie gora";"Tajikistan / TadzhSSR"
"F631B4ED-8FDB-4829-B7F9-0A2EA7A7B8C9";"Gissar";"Tajikistan / TadzhSSR"
"A2DA8F70-9F5A-4A6D-8E09-3A460E3FBECB";"Varzob";"Tajikistan / TadzhSSR"
"DD09D45E-35EB-4626-B200-AC92948B380A";"pritoki r. Vakhsh";"Tajikistan / TadzhSSR"
"D60319FE-AE71-479C-98BF-0F922498669D";"Uzboj / Uzbay";"Tajikistan / TadzhSSR"
"3CA71075-0523-44A4-96FC-BC9C59CC10B7";"cities in contemporary Tajikistan";"Tajikistan / TadzhSSR"
"8BC568EE-785E-47BB-920A-B883D4B75E5A";"cities in pre-Soviet Tajikistan";"Tajikistan / TadzhSSR"
"823A676A-F06D-4A5C-A415-DBEC35BE291E";"glukhie rajony Tadzhikistana";"Tajikistan / TadzhSSR"
"E01BE67D-DB84-42F4-9643-0463876D6B7C";"Southern Tajikistan";"Tajikistan / TadzhSSR"
"0EC7D04C-D6C0-4E08-819C-8E875869D0B5";"Northern Tajikistan";"Tajikistan / TadzhSSR"
"D3C467CA-6771-4BF3-B0BF-4767BA31064E";"ravninnye oblasty / rajony Tadzhikistana";"Tajikistan / TadzhSSR"
"BDDDE16A-939C-4077-9B26-9E895AD64185";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan";"Tajikistan / TadzhSSR"
"E47BA67D-51FB-4092-AF1D-9DA047E8BEE9";"mountainous parts of historical Tokharistan/Bactria";"Historical locations"
"BEC5B6BF-810B-4C9A-A412-1A330EE9905A";"jugo-zapadnij Tadzhikistan ( Rannij Tulkhar)";"Historical locations"
"175CCB27-A7A8-4486-AEF8-768DABF0C7BB";"Vostochnaja Bukhara / Bukharskoe khanstvo / Bukharskij emirat";"Historical locations"
"337AB5B9-84AA-4AC2-894C-580E6741A385";"Historical Southern Tajikistan (Baktria/Tokharistan)";"Historical locations"
"C1C7F46E-9E8F-44EA-836A-1DAAE4C799D5";"Historical Northern Tajikistan (Sogd + Fergana)";"Historical locations"
"3A66183F-650A-44A9-AE8F-D8E13D71F47F";"Turkestan / Turkestanskij kraj / general-gubernatorstvo";"Historical locations"
"D436FE9A-CF8F-481C-B1C3-9F2AEFFFD873";"gorodskoe naselenie ravninnoj chasti Tadzhikistana";"gorodskoe naselenie Tadzhikistana"
"D89BCACB-41EB-4B5A-8B91-5EC11CF7D081";"gorodskoe naselenie Fergany";"gorodskoe naselenie Tadzhikistana"
"2E6FD437-6968-4D93-BEA5-FB18E3CCB953";"sel'skoe naselenie gornykh rajonov Tadzhikistana";"sel'skoe naselenie Tadzhikistana"
"9A7EFED5-EAB0-48E1-B5F4-4494A5F8FFDF";"sel'skoe naselenie ravninnoj chasti Tadzhikistana";"sel'skoe naselenie Tadzhikistana"
"4E37BE23-0364-4C76-9D06-7BEB924032EE";"kochevoe naselenie severnogo Tadzhikistana";"kochevoe naselenie Tadzhikistana"
"461AA6B9-992F-4AA0-91E7-46A8BD76383C";"naselenie / zhiteli istor. oblasti Darvaz";"Historical groups"
"9D42FB01-94BF-4CDB-B17F-8769CBE38B76";"baktrijcy";"Historical groups"
"1D98B485-CFFE-4B72-B1CA-9E95B51C0B30";"saki";"Historical groups"
"95A9C942-A657-4CFC-B738-3A2BA2592256";"tokhary";"Historical groups"
"91415807-C9C6-4BA5-B52F-58F4BF9F3CD4";"sogdiicy";"Historical groups"
"1AFF0806-3C20-4A48-BF2C-503820D97A0F";"kukhistoni-rujovi Varzoba";"kukhistoni Varzoba"
"66F58564-B115-48ED-97F6-229CD56F33E3";"kukhistoni-tagobi Varzoba";"kukhistoni Varzoba"
"D9361385-25F6-4607-8857-BDD1FC6B3448";"kukhistoni-sarkhadi Varzoba";"kukhistoni Varzoba"
"13858E85-5CD3-40EE-9739-4FBB04EC199A";"tadzhiki Ura-Tjube";"tadzhiki"
"4664FE3C-4300-42F6-A974-B690140DE3B5";"tadzhiki Surkhandar'inskoj oblasti Uzbekistana";"tadzhiki"
"04A1D7D0-CC26-4424-AF5C-6FC9122D4B45";"osedlye tadzhiki Afganistana";"tadzhiki"
"4E373FAA-6FFC-445B-8485-D71FB44CF94C";"tadzhiki-chagatai Surkhandar'inskoj oblasti Uzbekistana";"tadzhiki"
"89EBAFDA-0C04-4490-94DB-5329A96904FE";"tadzhiki-kukhistani iz Surkhandar'inskoj oblasti Uzbekistana";"tadzhiki"
"7DA1DDF1-36D2-4136-ACB8-7E7615431BDD";"tadzhiki v sostave Rossijskogo gosudarstva (Russian Empire)";"tadzhiki"
"BA8D7533-8D49-4FEE-9E03-6228B018D24B";"tadzhiki Vostochnoj Bukhary (Bukharskoe khanstvo)";"tadzhiki"
"90BEB2E4-4AEC-4159-8B38-66429A6E7698";"rabochie-tadzhiki Leninabadskogo shelkovogo kombinata";"tadzhiki"
"F44D2966-BFE9-48D7-9712-967CB4BE2AC9";"Varzobskie tadzhiki-vilojati / chagatai";"tadzhiki"
"5554DC5D-BA23-48E2-80C5-44E48199CD9F";"tadzhiki-chagatai";"tadzhiki"
"9419DE19-AE4B-4492-A0F7-D76C7748276A";"osedlye tadzhiki";"tadzhiki"
"29DCC956-7141-49D8-80C4-A235D1290079";"dolinnye tadzhiki";"tadzhiki"
"C590D796-94DC-4DC0-9DFA-1ADDBB449EAA";"ravninnye tadzhiki";"tadzhiki"
"7251A933-152B-4C92-B0C1-C2F130B061F0";"gornye tadzhiki";"tadzhiki"
"749E5776-595E-47DA-A945-2B9DE2004648";"tadzhiki severnogo Tadzhikistana";"tadzhiki"
"F488842C-93CE-4CA1-8651-3362FD7B78B3";"Sin'czjanskie tadzhiki / tadzhiki v Kitae";"tadzhiki"
"52653730-09D9-4AD9-88E1-DFAE937E5ECC";"tadzhiki v Uzbekistane";"tadzhiki"
"B6080B00-52FE-40AF-8A07-DC57EBE7F997";"tadzhiki v Afganistane";"tadzhiki"
"F1BB2671-FA65-4525-898F-C623F352ABAF";"Pandzhshirskie tadzhiki (Afghanistan)";"tadzhiki"
"DB719B3A-5675-4A47-89B2-B91DBD0E088C";"tadzhiki v severnom Afganistane";"tadzhiki"
"E4C31156-DB23-4B0A-A44C-FD8DE521081D";"tadzhiki v Irane";"tadzhiki"
"A446D3C7-B199-48FE-A635-C3783CA269AB";"tadzhiki v SSSR";"tadzhiki"
"C05DD6D7-A358-463D-8A79-C7D7031ADFFB";"tadzhiki Fergany";"tadzhiki"
"858FA6E7-5A90-494E-9474-E3F21BA6C557";"tadzhiki-gorozhani";"tadzhiki"
"0C45DE6B-5E55-4A93-90D6-68EEDA068A02";"tadzhiki Kirgizii";"tadzhiki"
"7886FE1A-6FF2-4B8F-BDAE-0E2A68C9EE51";"tadzhiki Sokha";"tadzhiki"
"84B0714A-E9C4-4FB6-98AD-4CCB0F7F3DD4";"tadzhiki Dzhirgatal'skogo rajona Tadzhikskoj SSR";"tadzhiki"
"AB8D05F1-78C5-4456-AD70-1D1BAFA6C7B0";"tadzhiki - zhiteli zemledel'cheskikh oazisov Srednej Azii";"tadzhiki"
"8AFBB614-5E89-41EF-AED2-1E913AF4F711";"juzhnye tadzhiki";"tadzhiki"
"AFF1CCFB-8044-40CB-BAF2-E4E4D16C240F";"severnye tadzhiki";"tadzhiki"
"847A8916-6F97-4E48-A3E8-8D11106E0F86";"tadzhiki Samarkanda";"tadzhiki"
"757D248D-BADD-4575-8DA1-49A9507A27CA";"tadzhiki srednej chasti doliny Zeravshana";"tadzhiki"
"39BFD4E7-1B69-4023-B31D-040B45507FFA";"tadzhiki Zeravshanskoj doliny";"tadzhiki"
"039E08F0-4BC5-405C-A7A7-2A32A4155525";"tadzhiki bassejna reki Khingou";"tadzhiki"
"42C6D803-7EC3-4ED1-A828-0AC0FD10EFAE";"tadzhiki central'nykh rajonov Tadzhikistana";"tadzhiki"
"55E1E44E-8637-4871-879C-59913B6F189C";"tadzhik women / tadzhichki";"tadzhiki"
"96611DC6-8D7C-470E-9D8E-565A7AD66C39";"tadzhiki Chkalovska";"tadzhiki"
"5736210B-E359-4CD7-85E0-3D1C7BDEA30A";"tadzhiki Dal'verzina";"tadzhiki"
"4EC804A6-72B4-4E6C-B60F-8A4C198C7E98";"tadzhiki kuljabskoj oblasti / Kuljaba";"tadzhiki"
"A5BAC5BE-085C-4088-A2B5-81BEE995BE5A";"tadzhiki-kulobi";"tadzhiki"
"3F8F3AA8-B2EA-41A9-979F-A7EC4E73D50C";"pamirskie tadzhiki";"Pamir groups"
"18DBB4D7-6712-4DD6-9AB4-0182D7A62CE5";"pripamirskie tadzhiki";"Pamir groups"
"D4ECD344-10A2-43BB-8635-959759891BE1";"tadzhiki GBAO (tadzhiki Ishkashima/Vakhana)";"Pamir groups"
"9EEAEAD2-0947-4430-A656-83D8CF0F890E";"tadzhikojazychnoe naselenie Badakhshana";"Pamir groups"
"E1DF9B5B-D46B-486E-8A2C-53352195061A";"tadzhiki doliny r.  Khuf";"Pamir groups"
"A62766AF-7773-4AD8-8F68-29FEBA0261F2";"khufcy";"Pamir groups"
"9C938D94-671D-4BF2-9CFF-674FC934402D";"shugnancy Shakh-Dary";"Pamir groups"
"04F2270A-FDBC-478B-BF3D-D95862F5F476";"shugnancy Gunta";"Pamir groups"
"25139BF0-60A3-45B0-9AF5-5805F492DB19";"shugnancy Pjandzha";"Pamir groups"
"7ACFAD0E-F66E-41CB-8755-375B8347073A";"badzhujcy / badzhuvcy";"Pamir groups"
"ACC81F89-CAA0-499B-8AE9-EEC21584921A";"goroncy / gorancy";"Pamir groups"
"44B5F45A-5EB9-4E39-92AD-4D553FC0611F";"naselenie / zhiteli Sovetskogo Badakhshana";"Pamir groups"
"D01680A6-11BD-4539-8DB4-B0EF439A8FAB";"naselenie / zhiteli Sapadnogo Pamira";"Pamir groups"
"3BFBD56D-790F-4D06-A9D8-3378AFF1F0A5";"gorodskoe naselenie Khoroga";"Pamir groups"
"893B66F7-A2E7-4262-AB00-1402F032EA1B";"pripamirskie narodnosti / narody / pripamircy";"Pamir groups"
"BF3028D5-BE1A-436B-8AD0-DD08DE790A29";"mundzhancy";"Pamir groups"
"6F4A0123-0CF7-4C16-922A-35178542A2AC";"sarykol'cy";"Pamir groups"
"6FF47121-B649-4B30-8851-EDDAFD2F3AE9";"bartangidzh";"Pamir groups"
"BA9C1A7A-1E0E-4DA5-9932-1B6BEF98E38B";"bartangcy";"Pamir groups"
"BA4E177D-57CF-4121-8E87-702167AFDFA6";"vandzhcy / vandzhi / vanchcy";"Pamir groups"
"4DAB5339-46FD-4E00-9630-0C489725A3B4";"khugni";"Pamir groups"
"BA078A8C-B772-4C8A-95EF-C81D17B0564F";"shugnancy";"Pamir groups"
"D080C4F4-13E1-49EC-B9FF-AA8193ACFC53";"zgamik";"Pamir groups"
"FBE40CD6-0195-458E-BAB2-843D0B7D68DC";"rukhni";"Pamir groups"
"BADACB18-9814-4A48-8642-C7469ED7D84D";"rushancy";"Pamir groups"
"3108928D-E639-4479-90E2-97F8587C791F";"roshancy";"Pamir groups"
"8491602E-B021-4D73-8575-0B658273BB2F";"jazgulemcy";"Pamir groups"
"CBD40FBB-1A8C-4B78-9D3C-627A2779BC92";"ishkoshumi";"Pamir groups"
"70963F79-B8F7-48A9-8930-AD3D0CCC3575";"ishkashimcy";"Pamir groups"
"23B0BB9A-DE3C-4E5C-B012-8B1997D30A4E";"khik/vakhi";"Pamir groups"
"DB2691C1-899B-4DBC-8E72-FE6269AA4D41";"vakhancy";"Pamir groups"
"FA40C525-43F7-4273-A7E8-80729E75B63E";"ismaility na Pamire";"Pamir groups"
"60CFF8A1-B170-4308-9BDB-C3F7DF8E780C";"naselenie / zhiteli istoricheskogo rajona Goron";"Pamir groups"
"FACCFA5E-A6F9-4ABD-A22F-860685255DB9";"naselenie / zhiteli Jazgulemskogo rajona istor. oblasti Darvaz";"Pamir groups"
"EDAA9E10-75A1-43B5-B3CA-6BB5745E518E";"naselenie / zhiteli rajonov istor. oblasti Badakhshan";"Pamir groups"
"79803C00-C188-4CFB-91DE-E94D853E0DB6";"narody Zapadnogo Pamira";"Pamir groups"
"1FA42B23-5867-4FAC-9E21-825CDB1B9CEE";"roshorvcy";"Pamir groups"
"03FCFFF7-22D1-49CD-AEAD-47BB959F8AA8";"narodnosti Zapadnogo Pamira";"Pamir groups"
"85D0C5E9-6D9A-471F-BF0D-B6A58EE961B8";"naselenie dolin r. Gunt";"Pamir groups"
"69F2CCE4-248E-4A51-995A-CE7F42DA3874";"narodnosti Pamira";"Pamir groups"
"45D1685C-1364-4DFC-A947-5BEB6E0F5C0D";"pamircy";"Pamir groups"
"67CBDC2C-D2C0-479A-8FB4-66CB5BE82AFC";"pamirskie narody";"Pamir groups"
"E6E9E6CC-5A78-4E67-BB01-BA3FD07A47AF";"gornobadakhshancy";"Pamir groups"
"EA36D1AC-63CB-4DEE-A357-006571AFC199";"Garm / Garmskaja oblast'";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan"
"B42EED92-1858-4C9E-9AA1-FA71B14F9250";"vysokogornye oblasti / rajony Tadzhikistana";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan"
"9D4E64EE-690F-4239-9A6A-3D4924EDE7E8";"verkhovya Matchi";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan"
"DEBD3A09-A9FE-4865-9F8C-5AEEDE815186";"verkhovya Varzoba";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan"
"1DC97EB1-37DB-4A80-AA15-A4114AAC2354";"gornyj juzhnyj Tadzhikistan";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan"
"E9284895-7AA0-48C7-857B-1F4194BD851B";"gornyj severnyj Tadzhikistan";"gornye oblasti / rajony Tadzhikistana / gornyj Tadzhikistan"
"E10362A9-1068-483C-A76F-8AF4DE8E348F";"ravninnye oblasti / rajony severnogo Tadzhikistana";"ravninnye oblasty / rajony Tadzhikistana"
"E08B1A87-631C-42AE-96D8-0F70AA65F445";"ravninnye oblasty / rajony juzhnogo Zadzhikistana";"ravninnye oblasty / rajony Tadzhikistana"
"19E869B0-EF3F-4F57-A0DE-2EF954DCB621";"oblasti k severu i zapadu ot Gissarskogo khrebta";"Northern Tajikistan"
"BFAE5CC7-60BD-43EE-9495-5D6D191902DE";"Leninabadskij rajon / oblast' / kraj";"Northern Tajikistan"
"3F82E848-F68A-465E-9A5A-DCB7F5F04F72";"prisyrdar'inskij rajon";"Northern Tajikistan"
"83F6390A-D6A7-47AD-A1C8-2A73BABC1E65";"Ferghana / Ferganskaja dolina";"Northern Tajikistan"
"43913206-11AB-4F68-B8B2-B0BD27E8134D";"Zeravshan";"Northern Tajikistan"
"97B5AF48-782A-4275-B85B-F543CDC8376E";"oblasti k jugu i vostoku ot Gissarskogo khrebta";"Southern Tajikistan"
"446B6D98-D638-488C-B631-CCD652DC8FA0";"dolina Kzyl-su";"Southern Tajikistan"
"D832752F-FF8E-4407-BB2A-A54EE430FB88";"dolina r.  Jakh-Su /Yokhsu / verkhovja doliny r. Jakh-Su";"Southern Tajikistan"
"64901774-2690-4878-8B92-996320D08FA4";"Kuljabskaja oblast' / Kuljab";"Southern Tajikistan"
"CFB9E8D7-3FEC-4853-A968-30ABC8689283";"strana Vakhio (bassejn r. Khingou)";"pritoki r. Vakhsh"
"AD9D47B8-D281-4203-8349-3D4DAB7A203C";"Vakhio-Bolo";"pritoki r. Vakhsh"
"AA84C6BF-E61F-4234-8F54-F28610ACA375";"srednee i nizhnee techenie r. Khingou";"pritoki r. Vakhsh"
"5FBAD4DE-D9A8-4B6D-920C-068CEDA9FAC8";"verkhnee techenie r. Khingou";"pritoki r. Vakhsh"
"C5B2397D-40C9-46B9-8C72-4C66D2412710";"bassejn / dolina r. Khingou / Obikhingob";"pritoki r. Vakhsh"
"FF3E775A-DC25-446D-9A29-290F93C1582F";"predgorie doliny Varzoba";"Varzob"
"C056D46B-EB4E-4B87-AABC-866328977576";"gornye chasti doliny Varzoba";"Varzob"
"35C2AEB3-A2F8-4129-802C-0F364BAB9E9C";"byvshij Gissarskij bekstv";"Gissar"
"72A7C81E-6E65-49BB-AB94-E28CE539F1BB";"gornaja chast' Gissary";"Gissar"
"B249A35F-DA37-46CD-A278-F9168E11E034";"Sogd";"Historical Northern Tajikistan (Sogd + Fergana)"
"73FAC9C9-3C22-4C68-B177-D8100B69921F";"zapadnaja chast' Bukharskogo khanstva";"Vostochnaja Bukhara / Bukharskoe khanstvo / Bukharskij emirat"
"AA767741-46FA-425E-9107-4C9DEABBE3EF";"vostochnaja chast' Bukharskogo khanstva";"Vostochnaja Bukhara / Bukharskoe khanstvo / Bukharskij emirat"
"E46E3EFC-D1A8-4092-B1DC-92D187CDCF68";"gornaja chast' Bukharskogo khanstva";"Vostochnaja Bukhara / Bukharskoe khanstvo / Bukharskij emirat"
"18B460B1-8C19-4C9B-9EAA-B0C9059AFDE7";"tadzhiki Gissara";"gornye tadzhiki"
"0D38F056-01BF-48F8-B161-1F905C90568A";"tadzhiki Darvaza";"gornye tadzhiki"
"91FA59CE-5440-49ED-B39E-C27A8E0F1CD4";"tadzhiki Karategina";"gornye tadzhiki"
"286EC8D9-9065-4478-A855-99F21F772E9B";"tadzhiki doliny Jakh-su";"gornye tadzhiki"
"37718A6B-ACE4-4542-90D9-A3ECFA89F7A0";"tadzhiki-matchincy";"gornye tadzhiki"
"EA10E7C6-6D09-4FB7-B494-AC5924B12739";"tadzhiki-matchincy v Dal'verzinskoj stepi";"gornye tadzhiki"
"E93A21A1-24AB-4F7C-AA5A-788BCA5B4A83";"tadzhiki Vakhio";"gornye tadzhiki"
"0B27184C-0907-4040-90D8-D3890210853E";"gornye tadzhiki bassejna r. Khingou";"gornye tadzhiki"
"F1D2058F-51D2-40AB-9B12-327824E438B7";"gornye tadzhiki Kashkadar'i i Surkhana";"gornye tadzhiki"
"2478FD54-59D2-493F-9DFF-CB406B2432AD";"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"gornye tadzhiki"
"3FE06AE2-9F77-4C98-8B72-3FD532201644";"tadzhiki verkhov'ev Chirchika (Uzbekistan)";"gornye tadzhiki"
"1A9E96B6-E3C7-4BC8-9DA8-BB03DB43F5C7";"zhensshiny verkhov'ev Zeravshana";"gornye tadzhiki"
"BA385584-D992-4D21-9A54-ACAB551FCAE0";"tadzhiki verkhov'ev Zeravshana";"gornye tadzhiki"
"21E0193D-7180-4E09-A11B-E3484C6BBCC4";"tadzhiki Jagnoba";"gornye tadzhiki"
"E41B276E-C52A-489C-A8EB-1E709FF5C24B";"tadzhiki Nuratinskogo khrebta";"gornye tadzhiki"
"173BC2B6-0B20-45D7-B9C5-5D2FC46A509C";"tadzhiki gornoj zony juzhnogo Tadzhikistana";"gornye tadzhiki"
"4EB5AAA9-DE5A-4175-B266-BF22CF8E54F3";"gornoe tadzhikskoe krest'jansvto";"gornye tadzhiki"
"33508D15-CB53-4525-A05C-B9BEB6B706C2";"gorcy-tadzhiki / tadzhiki-gorcy";"gornye tadzhiki"
"795472CE-4019-43C9-9A17-87395544F41A";"osedlye tadzhiki Fergany";"ravninnye tadzhiki"
"972EA99D-2813-4619-811D-4FF0F863F889";"ravninnye tadzhiki Fergany";"ravninnye tadzhiki"
"CC11079A-2D31-446E-A34E-3004FBAE3DED";"ravninnye tadzhikskoe krest'jansvto";"ravninnye tadzhiki"
"49DB03BF-83BF-4B39-8B2C-7BD0C06088AF";"tadzhiki Khodzhenta";"dolinnye tadzhiki"
"27603CBB-FDEA-4EF9-8BF6-76CA4A514D3D";"tadzhiki Samarkanda i Bukhary";"dolinnye tadzhiki"
"9B60B20D-F49F-4EDF-968F-F36BC10052E0";"tadzhiki Samarkanda";"dolinnye tadzhiki"
"2F8F0031-EFF2-4F14-8042-38D8957BA97A";"tadzhiki Bukhary";"dolinnye tadzhiki"
"BDC098C3-326E-4798-94FA-898AF26B22E6";"Varzobskie tadzhiki-suguti";"Varzobskie tadzhiki-vilojati / chagatai"
"82E48150-C3B6-4416-9CE1-F0F86ED26B5C";"pamirskie zhensshiny";"pamirskie tadzhiki"
"259073D5-969B-49AF-8D6B-0EE88C760A71";"tadzhiki Vancha";"pamirskie tadzhiki"
"3DB4C398-C226-4455-9503-440D93EC5AAF";"tadzhiki Kalaj-khumba";"pamirskie tadzhiki"
"39A4F268-2EBF-44E6-8E98-BD5AC6BDDF20";"tadzhiki Zapadnogo Pamira";"pamirskie tadzhiki"
"98EF7AE3-879B-409C-B2CC-BED08273E881";"pamirskie tadzhiki Jazgulema";"pamirskie tadzhiki"
"606A3E73-9204-4501-9B7F-EE2890085BE0";"pamirskie tadzhiki Rushana";"pamirskie tadzhiki"
